record_id,source,doi,title,year,status,matched_rule,matched_record_id,matched_source
S_1014,Scopus,10.2147/ott.s145949,"Clinical significance of Fusobacterium nucleatum, epithelial–mesenchymal transition, and cancer stem cell markers in stage III /IV colorectal cancer patients",2017,removed as duplicate,exact DOI match,W_802,WoS
S_1015,Scopus,10.1186/s40164-019-0155-8,Gut microbiome and CAR-T therapy,2019,removed as duplicate,exact DOI match,W_229,WoS
S_1019,Scopus,10.1016/j.coph.2020.06.004,Modulation of gut microbiota to overcome resistance to immune checkpoint blockade in cancer immunotherapy,2020,removed as duplicate,exact DOI match,W_112,WoS
S_1025,Scopus,10.3389/fmicb.2018.03099,Anti-breast Cancer Enhancement of a Polysaccharide From Spore of Ganoderma lucidum With Paclitaxel: Suppression on Tumor Metabolism With Gut Microbiota Reshaping,2018,removed as duplicate,exact DOI match,W_440,WoS
S_1026,Scopus,10.1080/14737159.2018.1544495,The microbiome of pancreatic cancer: from molecular diagnostics to new therapeutic approaches to overcome chemoresistance caused by metabolic inactivation of gemcitabine,2018,removed as duplicate,exact DOI match,W_713,WoS
S_1030,Scopus,10.1111/apt.13436,Review article: The potential mechanisms of action of rifaximin in the management of inflammatory bowel diseases,2016,removed as duplicate,exact DOI match,W_765,WoS
S_1035,Scopus,10.1186/s12934-020-01330-3,Type 2 diabetes induced microbiome dysbiosis is associated with therapy resistance in pancreatic adenocarcinoma,2020,removed as duplicate,exact DOI match,W_252,WoS
S_1039,Scopus,10.3390/ijms21124414,Immuno-metabolism and microenvironment in cancer: Key players for immunotherapy,2020,removed as duplicate,exact DOI match,W_136,WoS
S_1040,Scopus,10.1016/j.celrep.2019.04.001,Integrated In Vitro and In Silico Modeling Delineates the Molecular Effects of a Synbiotic Regimen on Colorectal-Cancer-Derived Cells,2019,removed as duplicate,exact DOI match,W_509,WoS
S_1041,Scopus,10.1016/j.jtho.2020.03.006,Immune Checkpoint Inhibitors in Thoracic Malignancies: Review of the Existing Evidence by an IASLC Expert Panel and Recommendations,2020,removed as duplicate,exact DOI match,W_80,WoS
S_1045,Scopus,10.3748/wjg.v26.i20.2498,Role of gut microbiota-immunity axis in patients undergoing surgery for colorectal cancer: Focus on short and long-term outcomes,2020,removed as duplicate,exact DOI match,W_265,WoS
S_1046,Scopus,10.1002/ijc.32003,Fecal microbiota transplantation in cancer management: Current status and perspectives,2019,removed as duplicate,exact DOI match,W_228,WoS
S_1048,Scopus,10.1371/journal.pone.0158227,Short-term surveillance of cytokines and C-reactive protein cannot predict efficacy of fecal microbiota transplantation for ulcerative colitis,2016,removed as duplicate,exact DOI match,W_684,WoS
S_1056,Scopus,10.1001/jamaoncol.2019.2785,Association of prior antibiotic treatment with survival and response to immune checkpoint inhibitor therapy in patients with cancer,2019,removed as duplicate,exact DOI match,W_77,WoS
S_1058,Scopus,10.1111/1759-7714.12969,Impact of bowel movement condition on immune checkpoint inhibitor efficacy in patients with advanced non-small cell lung cancer,2019,removed as duplicate,exact DOI match,W_63,WoS
S_1062,Scopus,10.3892/or.2016.4838,Butyrate-mediated acquisition of chemoresistance by human colon cancer cells,2016,removed as duplicate,exact DOI match,W_628,WoS
S_1064,Scopus,10.1007/s10620-020-06103-x,Gut Microbiome and Immune Checkpoint Inhibitor-Induced Enterocolitis,2020,removed as duplicate,exact DOI match,W_5,WoS
S_1065,Scopus,10.1186/s12943-018-0864-3,Biomarkers for predicting efficacy of PD-1/PD-L1 inhibitors,2018,removed as duplicate,exact DOI match,W_168,WoS
S_1069,Scopus,10.1080/17425247.2020.1748005,Orally delivered targeted nanotherapeutics for the treatment of colorectal cancer,2020,removed as duplicate,exact DOI match,W_868,WoS
S_1071,Scopus,10.3892/ijo.2020.5096,Probiotic-derived ferrichrome inhibits the growth of refractory pancreatic cancer cells,2020,removed as duplicate,exact DOI match,W_908,WoS
S_1074,Scopus,10.1016/j.celrep.2020.01.035,Prebiotic-Induced Anti-tumor Immunity Attenuates Tumor Growth,2020,removed as duplicate,exact DOI match,W_365,WoS
S_1076,Scopus,10.3390/biom10050666,The resistance mechanisms of checkpoint inhibitors in solid tumors,2020,removed as duplicate,exact DOI match,W_34,WoS
S_1077,Scopus,10.1016/j.coph.2017.05.003,Immunotherapeutic properties of chemotherapy,2017,removed as duplicate,exact DOI match,W_316,WoS
S_1081,Scopus,10.3389/fonc.2020.00163,Opportunities and Challenges of the Human Microbiome in Ovarian Cancer,2020,removed as duplicate,exact DOI match,W_310,WoS
S_1082,Scopus,10.1155/2018/6237239,Helicobacter pylori infection and gastric dysbiosis: Can probiotics administration be useful to treat this condition?,2018,removed as duplicate,exact DOI match,W_720,WoS
S_1088,Scopus,10.1016/j.biotechadv.2018.11.011,Dietary phytochemicals in colorectal cancer prevention and treatment: A focus on the molecular mechanisms involved,2020,removed as duplicate,exact DOI match,W_825,WoS
S_1089,Scopus,10.3390/ijms17111786,Circadian rhythm shapes the gut microbiota affecting host radiosensitivity,2016,removed as duplicate,exact DOI match,W_504,WoS
S_1091,Scopus,10.1016/j.bbcan.2017.06.005,Extracellular vesicles in gastrointestinal cancer in conjunction with microbiota: On the border of Kingdoms,2017,removed as duplicate,exact DOI match,W_844,WoS
S_1092,Scopus,10.1093/ecco-jcc/jjaa039,Metabonomics and the gut microbiome associated with primary response to anti-TNF therapy in Crohn's disease,2020,removed as duplicate,exact DOI match,W_721,WoS
S_1093,Scopus,10.1080/14787210.2016.1234376,The epidemiology of Clostridium difficile infection in patients with cancer,2016,removed as duplicate,exact DOI match,W_459,WoS
S_1094,Scopus,10.1016/j.eururo.2020.04.044,Gut Bacteria Composition Drives Primary Resistance to Cancer Immunotherapy in Renal Cell Carcinoma Patients,2020,removed as duplicate,exact DOI match,W_210,WoS
S_1096,Scopus,10.3389/fonc.2020.00902,Gut Microbiota Profiling in Patients With HER2-Negative Metastatic Breast Cancer Receiving Metronomic Chemotherapy of Capecitabine Compared to Those Under Conventional Dosage,2020,removed as duplicate,exact DOI match,W_380,WoS
S_1098,Scopus,10.1021/acs.molpharmaceut.8b00875,Gut Microbiota-Mediated Bile Acid Transformations Alter the Cellular Response to Multidrug Resistant Transporter Substrates in Vitro: Focus on P-glycoprotein,2018,removed as duplicate,exact DOI match,W_495,WoS
S_1100,Scopus,10.15666/aeer/1804_55055525,"Primary non-response in inflammatory bowel disease, definition, potential causes, therapeutic drug monitoring and microbiota – a review",2020,removed as duplicate,exact DOI match,W_606,WoS
S_1102,Scopus,10.1158/1078-0432.ccr-18-3781,Targeting the tumor microenvironment in radiation oncology: Proceedings from the 2018 ASTRO–AACR Research workshop,2019,removed as duplicate,exact DOI match,W_695,WoS
S_1103,Scopus,10.1515/cclm-2017-1163,Exploring the microbiota to better understand gastrointestinal cancers physiology,2018,removed as duplicate,exact DOI match,W_400,WoS
S_1105,Scopus,10.7150/jca.26481,Molecular mechanisms and countermeasures of immunotherapy resistance in malignant tumor,2019,removed as duplicate,exact DOI match,W_325,WoS
S_1107,Scopus,10.2174/1871520616666151116124549,Yin and yang of polyphenols in cancer prevention: A short review,2016,removed as duplicate,exact DOI match,W_475,WoS
S_1108,Scopus,10.1016/j.fct.2016.03.011,In vivo relevant mixed urolithins and ellagic acid inhibit phenotypic and molecular colon cancer stem cell features: A new potentiality for ellagitannin metabolites against cancer,2016,removed as duplicate,exact DOI match,W_690,WoS
S_1111,Scopus,10.1007/s00535-018-1492-9,Microbial biomarkers for immune checkpoint blockade therapy against cancer,2018,removed as duplicate,exact DOI match,W_135,WoS
S_1112,Scopus,10.1080/2162402x.2020.1794423,Elucidating the gut microbiota composition and the bioactivity of immunostimulatory commensals for the optimization of immune checkpoint inhibitors,2020,removed as duplicate,exact DOI match,W_102,WoS
S_1113,Scopus,10.1016/j.pharmthera.2018.06.010,Novel therapeutic strategy for cancer and autoimmune conditions: Modulating cell metabolism and redox capacity,2018,removed as duplicate,exact DOI match,W_545,WoS
S_1115,Scopus,10.1097/md.0000000000022129,Treatment of intestinal graft-versus-host disease with unrelated donor fecal microbiota transplantation capsules: A case report,2020,removed as duplicate,exact DOI match,W_444,WoS
S_1119,Scopus,10.1128/mbio.02120-17,Fecal microbiota signatures are associated with response to ustekinumab therapy among crohn’s disease patients,2018,removed as duplicate,exact DOI match,W_410,WoS
S_1120,Scopus,10.1016/j.coph.2020.09.013,Genomic landscape analyses in cervical carcinoma and consequences for treatment,2020,removed as duplicate,exact DOI match,W_890,WoS
S_1121,Scopus,10.1177/2050640619839918,The impact of technical and clinical factors on fecal microbiota transfer outcomes for the treatment of recurrent Clostridioides difficile infections in Germany,2019,removed as duplicate,exact DOI match,W_460,WoS
S_1123,Scopus,10.1097/md.0000000000021788,Characterization of gut microbiota in patients with primary hepatocellular carcinoma received immune checkpoint inhibitors: A Chinese population-based study,2020,removed as duplicate,exact DOI match,W_39,WoS
S_1124,Scopus,10.1016/j.biopha.2020.110409,Probiotics for cancer alternative prevention and treatment,2020,removed as duplicate,exact DOI match,W_779,WoS
S_1127,Scopus,10.3324/haematol.2018.198549,Fecal microbiota transplantation before or after allogeneic hematopoietic transplantation in patients with hematologic malignancies carrying multidrug-resistance bacteria,2019,removed as duplicate,exact DOI match,W_424,WoS
S_1130,Scopus,10.1097/meg.0000000000001168,A locus at 7p14.3 predisposes to refractory celiac disease progression from celiac disease,2018,removed as duplicate,exact DOI match,W_950,WoS
S_1136,Scopus,10.1039/c8ra01662c,An inflammatory memory and angiogenic self-assembling nanofiber hydrogel scaffold seeded with: Akkermansia muciniphila to accelerate the healing of diabetic ischemic ulcers,2018,removed as duplicate,exact DOI match,W_801,WoS
S_1137,Scopus,10.1016/j.smim.2017.09.005,The yin and yang of leukotriene B4 mediated inflammation in cancer,2017,removed as duplicate,exact DOI match,W_888,WoS
S_1139,Scopus,10.1097/meg.0000000000001223,Oral vancomycin induces sustained deep remission in adult patients with ulcerative colitis and primary sclerosing cholangitis,2018,removed as duplicate,exact DOI match,W_958,WoS
S_1142,Scopus,10.3389/fmicb.2020.00814,Gut Microbiome Influences the Efficacy of PD-1 Antibody Immunotherapy on MSS-Type Colorectal Cancer via Metabolic Pathway,2020,removed as duplicate,exact DOI match,W_375,WoS
S_1143,Scopus,10.1177/1756283x16642190,Stem cell-based therapies in inflammatory bowel disease: Promises and pitfalls,2016,removed as duplicate,exact DOI match,W_159,WoS
S_1144,Scopus,10.1002/prp2.616,Introducing variability in targeting the microtubules: Review of current mechanisms and future directions in colchicine therapy,2020,removed as duplicate,exact DOI match,W_929,WoS
S_1146,Scopus,10.1097/mog.0000000000000593,"Immune-checkpoint inhibitors induced diarrhea and colitis: A review of incidence, pathogenesis and management",2020,removed as duplicate,exact DOI match,W_23,WoS
S_1148,Scopus,10.1080/10408363.2019.1660303,Complex interactions between the microbiome and cancer immune therapy,2019,removed as duplicate,exact DOI match,W_156,WoS
S_1152,Scopus,10.1177/1759720x20951733,Uveitis in spondyloarthritis,2020,removed as duplicate,exact DOI match,W_957,WoS
S_1155,Scopus,10.1182/asheducation-2018.1.236,Biology-driven developments in the therapy of acute graft-versus-host disease,2018,removed as duplicate,exact DOI match,W_594,WoS
S_1159,Scopus,10.1016/j.ebiom.2019.05.066,Fecal microbiota transplantation beyond Clostridioides difficile infections,2019,removed as duplicate,exact DOI match,W_249,WoS
S_1160,Scopus,10.3390/ijms19113331,Pancreatic cancer and obesity: Molecular mechanisms of cell transformation and chemoresistance,2018,removed as duplicate,exact DOI match,W_736,WoS
S_1162,Scopus,10.21037/tlcr.2019.10.23,The role of the gut microbiome on the efficacy of immune checkpoint inhibitors in Japanese responder patients with advanced non-small cell lung cancer,2019,removed as duplicate,exact DOI match,W_111,WoS
S_1163,Scopus,10.1186/s13046-018-0985-y,Fusobacterium nucleatum promotes chemoresistance to 5-fluorouracil by upregulation of BIRC3 expression in colorectal caner,2019,removed as duplicate,exact DOI match,W_441,WoS
S_1165,Scopus,10.3390/pathogens8020045,The hidden cost of modern medical interventions: How medical advances have shaped the prevalence of human fungal disease,2019,removed as duplicate,exact DOI match,W_669,WoS
S_1166,Scopus,10.1016/j.disamonth.2017.07.001,A comprehensive review and update on Crohn's disease,2018,removed as duplicate,exact DOI match,W_978,WoS
S_1171,Scopus,10.3389/fchem.2020.00600,New Roadmaps for Non-muscle-invasive Bladder Cancer With Unfavorable Prognosis,2020,removed as duplicate,exact DOI match,W_829,WoS
S_1172,Scopus,10.1097/sla.0000000000003393,Driver Gene Mutations and Epigenetics in Colorectal Cancer,2020,removed as duplicate,exact DOI match,W_782,WoS
S_1175,Scopus,10.1186/s12916-019-1380-z,Celiac disease: A comprehensive current review,2019,removed as duplicate,exact DOI match,W_711,WoS
S_1179,Scopus,10.12788/j.sder.2018.019,Biomarkers for immune therapy in melanoma,2018,removed as duplicate,exact DOI match,W_78,WoS
S_1180,Scopus,10.3892/ijo.2018.4570,Mechanisms underlying the effects of stress on tumorigenesis and metastasis (Review),2018,removed as duplicate,exact DOI match,W_452,WoS
S_1181,Scopus,10.18632/oncotarget.7206,Expression of the bitter receptor T2R38 in pancreatic cancer: Localization in lipid droplets and activation by a bacteria-derived quorum-sensing molecule,2016,removed as duplicate,exact DOI match,W_805,WoS
S_1183,Scopus,10.1093/ibd/izz212,Management Considerations for Immune Checkpoint Inhibitor-Induced Enterocolitis Based on Management of Inflammatory Bowel Disease,2020,removed as duplicate,exact DOI match,W_15,WoS
S_1185,Scopus,10.1038/s41590-020-0761-y,Regulation and modulation of antitumor immunity in pancreatic cancer,2020,removed as duplicate,exact DOI match,W_742,WoS
S_1186,Scopus,10.5858/arpa.2018-0584-cp,The cancer immunotherapy biomarker testing landscape,2020,removed as duplicate,exact DOI match,W_152,WoS
S_1187,Scopus,10.7150/thno.35131,Combination Therapy of TGF-β Blockade and Commensal-derived Probiotics Provides Enhanced Antitumor Immune Response and Tumor Suppression,2019,removed as duplicate,exact DOI match,W_262,WoS
S_1188,Scopus,10.1007/s11154-019-09518-8,Keto microbiota: A powerful contributor to host disease recovery,2019,removed as duplicate,exact DOI match,W_454,WoS
S_1190,Scopus,10.1186/s12885-019-5676-3,"PRIMMO study protocol: A phase II study combining PD-1 blockade, radiation and immunomodulation to tackle cervical and uterine cancer",2019,removed as duplicate,exact DOI match,W_686,WoS
S_1195,Scopus,10.4252/wjsc.v12.i10.1113,"Medical, ethical, and legal aspects of hematopoietic stem cell transplantation for Crohn’s disease in Brazil",2020,removed as duplicate,exact DOI match,W_940,WoS
S_1197,Scopus,10.1016/j.cell.2017.07.008,Fusobacterium nucleatum Promotes Chemoresistance to Colorectal Cancer by Modulating Autophagy,2017,removed as duplicate,exact DOI match,W_472,WoS
S_1198,Scopus,10.3748/wjg.v24.i34.3834,Drug resistance and new therapies in colorectal cancer,2018,removed as duplicate,exact DOI match,W_132,WoS
S_1200,Scopus,10.1124/dmd.116.074609,In vitro interactions of epacadostat and its major metabolites with human efflux and uptake transporters: Implications for pharmacokinetics and drug interactions,2017,removed as duplicate,exact DOI match,W_774,WoS
S_1204,Scopus,10.1158/1940-6207.capr-16-0209,Targeting inflammation in cancer prevention and therapy,2016,removed as duplicate,exact DOI match,W_734,WoS
S_1206,Scopus,10.3892/ol.2019.10433,Fusobacterium nucleatum-positive colorectal cancer (Review),2019,removed as duplicate,exact DOI match,W_391,WoS
S_1207,Scopus,10.1016/j.trecan.2018.01.008,Beyond Tissue Stiffness and Bioadhesivity: Advanced Biomaterials to Model Tumor Microenvironments and Drug Resistance,2018,removed as duplicate,exact DOI match,W_500,WoS
S_1209,Scopus,10.1016/j.disamonth.2019.02.004,"A comprehensive review and update on ulcerative colitis,                         ",2019,removed as duplicate,exact DOI match,W_894,WoS
S_1210,Scopus,10.3389/fvets.2018.00166,Zoonotic diseases and phytochemical medicines for microbial infections in veterinary science: current state and future perspective,2018,removed as duplicate,exact DOI match,W_969,WoS
S_1217,Scopus,10.3390/cancers12051153,Metabolism and immune modulation in patients with solid tumors: Systematic review of preclinical and clinical evidence,2020,removed as duplicate,exact DOI match,W_901,WoS
S_1218,Scopus,10.1093/annonc/mdy507,Immune biomarkers of response to immune-checkpoint inhibitors in head and neck squamous cell carcinoma,2019,removed as duplicate,exact DOI match,W_89,WoS
S_1221,Scopus,10.1371/journal.pone.0211098,Retrospective evaluation of nitrofurantoin and pivmecillinam for the treatment of lower urinary tract infections in men,2019,removed as duplicate,exact DOI match,W_837,WoS
S_1224,Scopus,10.1155/2019/8941471,The Role of MicroRNA in Paediatric Acute Lymphoblastic Leukaemia: Challenges for Diagnosis and Therapy,2019,removed as duplicate,exact DOI match,W_919,WoS
S_1229,Scopus,10.1080/2162402x.2019.1568812,Antibiotics are associated with decreased progression-free survival of advanced melanoma patients treated with immune checkpoint inhibitors,2019,removed as duplicate,exact DOI match,W_158,WoS
S_1230,Scopus,10.1155/2020/4092472,Probiotics Can Boost the Antitumor Immunity of CD8+T Cells in BALB/c Mice and Patients with Colorectal Carcinoma,2020,removed as duplicate,exact DOI match,W_909,WoS
S_1231,Scopus,10.1016/j.ghir.2016.09.006,Two years in IGF research,2016,removed as duplicate,exact DOI match,W_700,WoS
